OBJECT_NAME,TLE_LINE1,TLE_LINE1
ATLAS 5 CENTAUR DEB,1 51478U 14055DJ  24001.27972042 -.00000066  00000-0  00000-0 0  9993,2 51478  20.4573 279.4870 4424617 277.3616  36.1642  1.66601591  9438
COSMOS 1408 DEB,1 51515U 82092BKQ 24001.90131615  .00101980  00000-0  15965-2 0  9998,2 51515  82.5564  77.1877 0054028 200.3796 159.5301 15.51672353106528
COSMOS 1408 DEB,1 51562U 82092BMP 23354.58312958  .00465292  00000-0  30934-2 0  9997,2 51562  82.5802  93.8687 0039987 251.1303 108.5623 15.73094184106675
COSMOS 1408 DEB,1 51579U 82092BNG 24001.44862924  .00023042  00000-0  57097-3 0  9996,2 51579  82.4939  64.4496 0041433 229.4029 130.3609 15.39348097108538
COSMOS 1408 DEB,1 51582U 82092BNK 23365.90092797  .00025716  00000-0  73851-3 0  9992,2 51582  82.5639  79.6995 0066755 210.3601 149.3770 15.33434497108297
MINOTAUR 4 DEB,1 52031U 20046V   24001.88064161  .00088021  00000-0  22008-2 0  9997,2 52031  54.0095 139.8485 0008675 167.8830 192.2396 15.39389297112421
MINOTAUR 4 DEB,1 52035U 20046Z   24002.45049499  .00038475  00000-0  17409-2 0  9999,2 52035  53.9715 164.5875 0007736 103.7984 256.3885 15.20557968101476
MINOTAUR 4 DEB,1 52037U 20046AB  24001.93735900  .00001027  00000-0  10315-3 0  9995,2 52037  53.9798 198.6218 0011020  82.3926 277.8323 14.99881160107006
ATLAS 5 CENTAUR DEB,1 52041U 18079GK  24002.40017783 -.00000089  00000-0  00000-0 0  9993,2 52041  13.4829 358.5232 4780969  36.1082 348.3652  2.29286454 15450
ATLAS 5 CENTAUR DEB,1 52043U 18079GM  23365.98868512 -.00000064  00000-0  00000-0 0  9996,2 52043  10.4218 149.2586 4727681 105.6805 309.7431  1.74137978 15243
ATLAS 5 CENTAUR DEB,1 52044U 18079GN  23339.36255623 -.00000076  00000-0  00000-0 0  9996,2 52044  11.4189 123.2044 4368080 155.1836 234.4361  1.90873166 16219
ATLAS 5 CENTAUR DEB,1 52045U 18079GP  24001.57310023 -.00000067  00000-0  00000-0 0  9993,2 52045  11.1361 130.4737 4677374 122.5305 291.2283  1.72944812 15159
COSMOS 1408 DEB,1 52066U 82092BUU 23343.40679596  .00010077  00000-0  54385-3 0  9994,2 52066  82.5268 129.1549 0171306  49.8348 311.7734 15.02763402 97638
CZ-2C DEB,1 52326U 22043G   23359.35535491  .18917222  23861-5  30278-2 0  9995,2 52326  97.1937  46.5514 0013030 268.4790  91.5014 16.33497457 91137
SL-12 DEB,1 52655U 07065M   24002.14795093  .00001238  00000-0  25149-2 0  9994,2 52655  64.5137  73.2145 5672241 321.9748   9.1875  4.34580512 26600
COSMOS 1408 DEB,1 52825U 82092CAL 23346.08800230  .00125985  00000-0  14772-2 0  9995,2 52825  82.8109 125.1642 0047886 316.2372  43.5093 15.59657421 88162
ATLAS 5 CENTAUR DEB,1 52828U 14055DL  23348.08036136 -.00000052  00000-0  00000+0 0  9994,2 52828  20.6037 252.7356 4576568 335.0193   8.6037  1.81209384 10461
ATLAS 5 CENTAUR DEB,1 52829U 14055DM  24002.20909791 -.00000062  00000-0  00000-0 0  9995,2 52829  20.6369 257.6494 4730432 325.9945  11.2995  1.76237739 10509
FALCON 9 DEB,1 52893U 22064F   24001.74161966  .00003518  00000-0  17411-3 0  9992,2 52893  52.9980 185.9184 0009034 194.9655 165.1074 15.20387005 42442
ARIANE 5 DEB (SYLDA),1 52905U 22067C   24001.55433212  .00028994  00000-0  83003-2 0  9998,2 52905   5.5866 177.8862 7008563 311.9501   6.5536  2.62510074 13670
PSLV DEB,1 52936U 22072B   23338.71103390  .00048472  00000-0  17908-2 0  9993,2 52936   9.9877 159.9292 0006213 334.4130  25.5779 15.25703843 78989
ATLAS 5 CENTAUR DEB,1 52943U 22073D   24002.46753756 -.00000159  00000-0  00000-0 0  9994,2 52943   1.4063  90.6424 0006608  25.4894 333.8319  0.98673440  2784
FREGAT DEB,1 52958U 11037PM  23344.33314657  .00291578  00000-0  16560-1 0  9990,2 52958  51.4105 335.0380 0995625 289.0012  60.5688 13.42924741 71274
CZ-3B DEB,1 52965U 10042AJ  24001.59286391 -.00000523  00000-0 -81517-1 0  9999,2 52965  23.7923  92.2234 7379997 107.2282 339.1734  1.82589680 11874
ATLAS 5 CENTAUR DEB,1 52968U 18079GS  24001.30549749 -.00000112  00000-0  00000-0 0  9998,2 52968  12.1769  98.4326 4907633 194.1415 144.5396  1.91389930   338
ATLAS 5 CENTAUR DEB,1 52969U 18079GT  23345.95897237 -.00000064  00000-0  00000-0 0  9994,2 52969  11.7983 116.9036 4566200 177.6751 185.5483  1.94538856 10908
ATLAS 5 CENTAUR DEB,1 52970U 18079GU  24002.34630252 -.00000088  00000-0  00000+0 0  9997,2 52970  12.2234  70.3508 4997079 260.5512  41.8415  1.99992635 13187
ATLAS 5 CENTAUR DEB,1 52971U 18079GV  24002.05141343 -.00000101  00000-0  00000-0 0  9991,2 52971  11.4887 117.4456 4834002 163.7895 219.6837  1.82286636 14501
ATLAS 5 CENTAUR DEB,1 52972U 18079GW  24002.47498487 -.00000100  00000-0  00000-0 0  9991,2 52972  12.0394 102.1417 4514772 191.8430 152.2950  1.93853145 17009
ATLAS 5 CENTAUR DEB,1 52973U 18079GX  24001.07144678 -.00000064  00000-0  00000+0 0  9995,2 52973  10.6618 140.4024 4647763 109.4661 305.1951  1.71450726 15024
ATLAS 5 CENTAUR DEB,1 52974U 18079GY  23365.55308341 -.00000108  00000-0  00000-0 0  9990,2 52974  11.9317 107.1704 4804100 176.7949 187.9041  1.84229264 14677
COSMOS 2251 DEB,1 53093U 93036BYP 24002.54430273  .00002348  00000-0  82331-3 0  9994,2 53093  74.0375 171.2250 0022360  66.8650 293.4856 14.35457085 75113
CZ-2F DEB,1 53364U 22093H   23365.91538939  .00005407  00000-0  35401-3 0  9995,2 53364  50.0238 231.9332 0100784  69.2303 291.9409 15.05153416 77309
ATLAS 5 CENTAUR DEB,1 53516U 14055DP  24002.31118190 -.00000075  00000-0  00000-0 0  9990,2 53516  20.3999 241.0049 4711528 354.4186   1.9142  1.82544568  9709
ATLAS 5 CENTAUR DEB,1 53520U 18079HB  24001.78968932 -.00000103  00000-0  00000-0 0  9994,2 53520  11.9253 111.8395 4766056 160.3995 226.8676  1.80113688 14360
COSMOS 663 DEB,1 53881U 74048D   23361.64481112  .00000796  00000-0  80122-3 0  9998,2 53881  82.9501 123.3077 0025600 246.6091 113.2373 13.76153021 67569
CZ-2C DEB,1 54037U 22132C   24002.52921193  .00069035  00000-0  26816-2 0  9997,2 54037  97.6287   7.4198 0096465 114.5657 246.5669 15.21519035 66763
CZ-2C DEB,1 54041U 22132G   24001.19385717  .16910090  23954-5  32495-2 0  9991,2 54041  97.1630 350.8696 0011391 136.9905 223.2283 16.31723219 67254
FALCON HEAVY DEB,1 54222U 22144D   24002.20484346  .00000059  00000-0  00000-0 0  9991,2 54222   3.5031  67.3020 0003917 212.3638 147.4364  0.98852350  2788
MINOTAUR 4 DEB,1 54256U 20046AK  23344.03836661  .00005174  00000-0  44650-3 0  9992,2 54256  54.2325 343.4566 0030751 260.3272  99.4255 14.98457011106870
CZ-6A DEB,1 54261U 22151C   24002.55426668  .00042956  00000-0  28675-2 0  9995,2 54261  98.6167  44.8440 0224402 332.5847  26.3669 14.88562629 61333
CZ-6A DEB,1 54262U 22151D   24002.49453774  .00001464  00000-0  15532-2 0  9994,2 54262  98.9889 343.4293 0283511  71.3278 291.8416 13.59622857 56558
CZ-6A DEB,1 54263U 22151E   24002.46938065  .00000617  00000-0  69831-3 0  9994,2 54263  99.0545 343.8544 0307168  75.5047 287.9958 13.55347046 56386
CZ-6A DEB,1 54264U 22151F   24002.40755801  .00000389  00000-0  47621-3 0  9993,2 54264  98.6118 317.9329 0356549 104.7788 259.3132 13.46471816 56004
CZ-6A DEB,1 54265U 22151G   24002.48910801  .00001163  00000-0  14789-2 0  9994,2 54265  99.0306 331.7108 0384327 117.0348 247.0552 13.38068548 55668
CZ-6A DEB,1 54266U 22151H   24002.45122559  .00000214  00000-0  31581-3 0  9993,2 54266  99.0005 326.9125 0414021 117.1958 247.1995 13.32498236 55435
CZ-6A DEB,1 54267U 22151J   24002.61480707  .00001423  00000-0  44684-3 0  9995,2 54267  98.8887  33.0245 0100792  69.7765 291.4225 14.39288000 59846
CZ-6A DEB,1 54268U 22151K   24002.55606029  .00000222  00000-0  18837-3 0  9993,2 54268  98.7891 356.5802 0123016  25.9681 334.7584 13.93676982 57451
CZ-6A DEB,1 54269U 22151L   24002.58343743  .00000340  00000-0  10613-3 0  9993,2 54269  98.7226  27.1645 0134387 126.2699 235.0993 14.42365852 59474
CZ-6A DEB,1 54270U 22151M   24002.56782675  .00000606  00000-0  41562-3 0  9996,2 54270  98.8323   4.1368 0083862  10.9441 349.3525 14.01629643 57785
CZ-6A DEB,1 54271U 22151N   24002.46701979  .00020659  00000-0  94443-2 0  9999,2 54271  98.7462   3.6207 0173647 273.4155  84.7169 14.13794386 57991
CZ-6A DEB,1 54272U 22151P   24002.61266272  .00000697  00000-0  35139-3 0  9997,2 54272  98.9173  20.8249 0029972 234.8554 124.9812 14.19458289 58825
CZ-6A DEB,1 54273U 22151Q   24002.55048086  .00002953  00000-0  15400-2 0  9997,2 54273  98.8073  11.2565 0028613 324.5152  35.4118 14.15076657 58287
CZ-6A DEB,1 54275U 22151S   24001.96924377  .00005008  00000-0  13136-2 0  9997,2 54275  98.8834  35.1122 0120415 141.5252 219.4600 14.45431305 59402
CZ-6A DEB,1 54276U 22151T   24002.45774534  .00000521  00000-0  50025-3 0  9995,2 54276  98.7697 342.9966 0208830  47.6035 314.2581 13.74946358 56686
CZ-6A DEB,1 54277U 22151U   24002.53295121  .00000350  00000-0  19129-3 0  9995,2 54277  98.8801  17.9719 0047514 240.0319 119.6135 14.17934675 58450
CZ-6A DEB,1 54278U 22151V   24002.46330379  .00005809  00000-0  27527-2 0  9997,2 54278  98.6234   1.1049 0137473 251.2934 107.3277 14.15106535 58243
CZ-6A DEB,1 54279U 22151W   24001.97181295  .00000707  00000-0  26634-3 0  9995,2 54279  98.6339  12.2686 0143102 187.1724 172.7412 14.29068527 58835
CZ-6A DEB,1 54280U 22151X   24002.56176128  .00002226  00000-0  81262-3 0  9998,2 54280  98.6521  15.1480 0087949 165.7333 194.6364 14.31876744 59008
CZ-6A DEB,1 54281U 22151Y   24001.97122214  .00000356  00000-0  13477-3 0  9995,2 54281  98.6394  16.1875 0104570 152.9086 207.7609 14.34148859 59054
CZ-6A DEB,1 54282U 22151Z   24002.58744465  .00006670  00000-0  20377-2 0  9993,2 54282  98.6213  16.2383 0109426 167.0856 193.3174 14.38760505 59168
CZ-6A DEB,1 54283U 22151AA  24002.52844805  .00000283  00000-0  18911-3 0  9993,2 54283  98.7943   6.6134 0053337   1.7355 358.3990 14.08061697 58064
CZ-6A DEB,1 54284U 22151AB  24002.45954102  .00002663  00000-0  15117-2 0  9996,2 54284  98.8202   8.7225 0047483 348.9604  11.0521 14.10230784 58102
CZ-6A DEB,1 54285U 22151AC  24002.48883260  .00003358  00000-0  20831-2 0  9997,2 54285  98.8210   4.5613 0079283   9.5741 350.6916 14.04210540 57854
CZ-6A DEB,1 54286U 22151AD  24002.61442232  .00006556  00000-0  14129-2 0  9999,2 54286  98.6787  29.8658 0136779 107.5697 254.0494 14.53057362 59781
CZ-6A DEB,1 54287U 22151AE  24002.59606315  .00070138  00000-0  58929-2 0  9994,2 54287  98.6833  43.9894 0091884  66.3920 294.6912 14.94727140 60602
CZ-6A DEB,1 54288U 22151AF  24002.58748156  .00002320  00000-0  48786-3 0  9993,2 54288  98.7601  35.9659 0156332  98.3284 263.5669 14.53196592 59861
CZ-6A DEB,1 54289U 22151AG  24002.44443066  .00000431  00000-0  27861-3 0  9993,2 54289  98.8115   6.9318 0054956 358.9055   1.1985 14.07367993 58021
CZ-6A DEB,1 54290U 22151AH  24001.99985547  .00000491  00000-0  18995-3 0  9993,2 54290  98.5729   9.7774 0127501 177.6807 182.4994 14.30049157 58888
CZ-6A DEB,1 54291U 22151AJ  24001.99069268  .00000438  00000-0  29030-3 0  9990,2 54291  98.8115   4.9047 0080602 311.5912  47.8367 14.05046740 57869
CZ-6A DEB,1 54292U 22151AK  24002.55027716 -.00000040  00000-0  18390-5 0  9995,2 54292  98.8307   6.7657 0062469 358.9034   1.1988 14.05467659 57960
CZ-6A DEB,1 54293U 22151AL  24002.47473350  .00000631  00000-0  29980-3 0  9996,2 54293  98.8093  17.4273 0040530 199.6182 160.3438 14.22599637 58640
CZ-6A DEB,1 54294U 22151AM  24002.58915239  .00003315  00000-0  68233-3 0  9992,2 54294  98.8264  39.5054 0152995 104.9467 256.8723 14.54135809 59862
CZ-6A DEB,1 54295U 22151AN  24002.49126227  .00003913  00000-0  17049-2 0  9996,2 54295  98.7447   9.3385 0165816 242.6122 115.8098 14.17456338 58366
CZ-6A DEB,1 54296U 22151AP  24002.50059115  .00001746  00000-0  72446-3 0  9995,2 54296  98.8565  22.9220 0032803 128.7895 231.6223 14.27525669 58821
CZ-6A DEB,1 54297U 22151AQ  24001.95399394  .00001384  00000-0  63013-3 0  9998,2 54297  98.7505  13.8879 0027608  79.0915 281.3368 14.23128690 58586
CZ-6A DEB,1 54298U 22151AR  24002.49268048  .00000364  00000-0  24394-3 0  9996,2 54298  98.7731   4.0603 0062363   1.4388 358.6949 14.06015515 57983
CZ-6A DEB,1 54299U 22151AS  24001.95445168  .00000195  00000-0  14085-3 0  9995,2 54299  98.8174   6.5811 0054598 352.8423   7.1961 14.07049303 57925
CZ-6A DEB,1 54300U 22151AT  24001.93733043  .00001493  00000-0  88914-3 0  9992,2 54300  98.9028  11.3274 0058773 320.7805  38.9113 14.08049336 57941
CZ-6A DEB,1 54301U 22151AU  24002.50980431  .00001095  00000-0  65836-3 0  9998,2 54301  98.9014  11.9846 0055800 325.1054  34.6463 14.08204423 58033
CZ-6A DEB,1 54302U 22151AV  24002.06987332  .00003830  00000-0  86136-3 0  9992,2 54302  98.9354  43.2589 0132349  69.5217 292.0127 14.51806765 59704
CZ-6A DEB,1 54303U 22151AW  24002.61039262 -.00000008  00000-0  20359-4 0  9995,2 54303  98.8364   9.4890 0046963 357.3159   2.7752 14.08858438 58090
CZ-6A DEB,1 54304U 22151AX  24002.54467588  .00002011  00000-0  11411-2 0  9996,2 54304  98.8352   9.9056 0046467 341.3085  18.6377 14.10554046 58110
CZ-6A DEB,1 54305U 22151AY  24002.53332708  .00000451  00000-0  21525-3 0  9995,2 54305  98.8127  18.2123 0055961  64.9640 295.7334 14.23286535 58685
CZ-6A DEB,1 54306U 22151AZ  24002.51603557  .00000567  00000-0  34136-3 0  9997,2 54306  98.8196   9.4363 0040215 345.0876  14.9105 14.10339937 58138
CZ-6A DEB,1 54307U 22151BA  24002.55233381  .00008102  00000-0  22717-2 0  9990,2 54307  98.6098  17.7015 0114609 156.1313 204.5250 14.42461582 59260
CZ-6A DEB,1 54308U 22151BB  24002.59248476  .00007820  00000-0  21923-2 0  9990,2 54308  98.6863  22.2146 0106949 153.9723 206.6899 14.42970918 59298
CZ-6A DEB,1 54309U 22151BC  24002.54510726  .00000617  00000-0  36477-3 0  9994,2 54309  98.8185   9.8469 0037430 342.1388  17.8465 14.11047050 58168
CZ-6A DEB,1 54310U 22151BD  24002.02347341  .00021665  00000-0  42477-2 0  9992,2 54310  98.5939  24.6658 0095696 111.0412 250.1053 14.59836089 59692
CZ-6A DEB,1 54311U 22151BE  24002.50018934  .00007292  00000-0  19496-2 0  9994,2 54311  98.6832  23.7983 0114991 141.2159 219.7356 14.44724115 59383
CZ-6A DEB,1 54312U 22151BF  24002.53521804  .00002716  00000-0  12281-2 0  9994,2 54312  98.9546  24.4238 0024156 213.5349 146.4300 14.22761275 58611
CZ-6A DEB,1 54313U 22151BG  24001.99718699  .00010940  00000-0  27226-2 0  9997,2 54313  98.6780  24.4543 0109217 135.3462 225.6591 14.48317289 59395
CZ-6A DEB,1 54314U 22151BH  24002.50084497  .00015280  00000-0  30108-2 0  9993,2 54314  98.6009  25.8925 0122640 113.4361 247.9787 14.57884307 59764
CZ-6A DEB,1 54315U 22151BJ  24002.44836103  .00000478  00000-0  29416-3 0  9990,2 54315  98.8342   9.7805 0044326 359.2851   0.8249 14.09799226 58101
CZ-6A DEB,1 54316U 22151BK  24002.57114351  .00000834  00000-0  49055-3 0  9996,2 54316  98.8002   8.3562 0041370 341.3622  18.6032 14.10315704 58142
CZ-6A DEB,1 54317U 22151BL  24002.03186736  .00020850  00000-0  27880-2 0  9995,2 54317  98.6885  39.0037 0138431  79.7977 281.8808 14.73001932 60229
CZ-6A DEB,1 54318U 22151BM  24002.55687237  .00001379  00000-0  82215-3 0  9994,2 54318  98.8192   7.6985 0054302 353.5596   6.4870 14.08206818 58034
CZ-6A DEB,1 54319U 22151BN  23365.04418183  .00057501  00000-0  58681-2 0  9999,2 54319  98.6269  32.5220 0101039 113.4658 247.7215 14.86621661 59856
CZ-6A DEB,1 54320U 22151BP  24002.49614433  .00000683  00000-0  52998-3 0  9990,2 54320  98.8559 358.3969 0135700 355.7118   4.2869 13.91647531 57370
CZ-6A DEB,1 54321U 22151BQ  24002.60982290  .00001230  00000-0  38527-3 0  9994,2 54321  98.6783  21.3090 0126672 146.8940 214.0256 14.37969477 59268
CZ-6A DEB,1 54322U 22151BR  24002.04980403  .00014190  00000-0  24704-2 0  9997,2 54322  98.7100  33.2371 0161641 122.3774 239.3184 14.59929997 59814
CZ-6A DEB,1 54323U 22151BS  24002.56909826  .00001177  00000-0  71451-3 0  9998,2 54323  98.8125   6.9956 0054938 338.2512  21.6325 14.07484809 58030
CZ-6A DEB,1 54325U 22151BU  24002.50844316  .00000415  00000-0  24821-3 0  9999,2 54325  98.7872   9.1028 0033283 357.7786   2.3232 14.12262116 58229
CZ-6A DEB,1 54327U 22151BW  24002.53694180  .00000917  00000-0  54992-3 0  9995,2 54327  98.7931   6.8862 0049801 352.5690   7.4736 14.08815979 58060
CZ-6A DEB,1 54328U 22151BX  24002.00624016  .00008177  00000-0  16805-2 0  9995,2 54328  98.7063  31.6425 0133572 108.2779 253.3004 14.55355510 59727
CZ-6A DEB,1 54329U 22151BY  24002.05770591  .00006766  00000-0  13309-2 0  9999,2 54329  98.7144  33.3603 0152171  39.3735 321.8406 14.55785638 59801
CZ-6A DEB,1 54330U 22151BZ  24002.56885412  .00002603  00000-0  12147-2 0  9991,2 54330  98.7989  14.5555 0060610  46.7531 313.8682 14.20301625 58504
CZ-6A DEB,1 54331U 22151CA  24002.42860204  .00001190  00000-0  88291-3 0  9993,2 54331  98.8132 357.1584 0125798  24.7731 335.9401 13.93299816 57411
CZ-6A DEB,1 54332U 22151CB  24002.57611422  .00001992  00000-0  97249-3 0  9999,2 54332  98.7978  13.6299 0042293  41.8879 318.5519 14.18692040 58464
CZ-6A DEB,1 54333U 22151CC  24002.01308338  .00009290  00000-0  22035-2 0  9997,2 54333  98.6886  26.5571 0121366 130.5764 230.6068 14.49760908 59519
CZ-6A DEB,1 54334U 22151CD  24002.50505037  .00008709  00000-0  21118-2 0  9992,2 54334  98.6905  26.6361 0120280 131.1950 229.9689 14.48844801 59556
CZ-6A DEB,1 54335U 22151CE  24002.44617975  .00001291  00000-0  74550-3 0  9999,2 54335  98.7988   7.9838 0050380  10.1541 350.0636 14.10150480 58138
CZ-6A DEB,1 54336U 22151CF  24001.99100282  .00000844  00000-0  52585-3 0  9994,2 54336  98.8125   5.9675 0060280   3.9092 356.2536 14.06685701 57940
CZ-6A DEB,1 54337U 22151CG  24002.47803357  .00000592  00000-0  36839-3 0  9996,2 54337  98.8246   8.0600 0051149 351.8621   8.1713 14.08135199 58072
CZ-6A DEB,1 54338U 22151CH  24001.95405204  .00001386  00000-0  79365-3 0  9991,2 54338  98.8315   9.4963 0041517 351.8707   8.1786 14.10713899 58094
CZ-6A DEB,1 54339U 22151CJ  24002.55050741  .00000393  00000-0  24574-3 0  9990,2 54339  98.8105   8.7417 0043196 356.0074   4.0746 14.09963206 58163
CZ-6A DEB,1 54340U 22151CK  24002.60850573  .00005363  00000-0  10522-2 0  9998,2 54340  98.6879  33.5489 0145569  83.0104 278.7624 14.56583206 59957
CZ-6A DEB,1 54341U 22151CL  24002.56420134  .00001531  00000-0  73919-3 0  9993,2 54341  98.8015  14.5319 0049989  48.6618 311.8842 14.19436843 58503
CZ-6A DEB,1 54342U 22151CM  24002.57728237  .00000412  00000-0  26387-3 0  9994,2 54342  98.8041   7.2074 0052271   0.9459 359.1800 14.08118587 58062
CZ-6A DEB,1 54343U 22151CN  24002.53182730  .00000262  00000-0  17187-3 0  9994,2 54343  98.8161   9.0680 0042079 353.0450   7.0131 14.09944603 58138
CZ-6A DEB,1 54344U 22151CP  24002.51351807  .00000285  00000-0  19426-3 0  9999,2 54344  98.8267   7.4472 0056695 359.3603   0.7485 14.06821118 58005
CZ-6A DEB,1 54345U 22151CQ  24002.45217315  .00005730  00000-0  23265-2 0  9993,2 54345  98.7025  12.7419 0072243 209.9738 149.7297 14.26573380 58690
CZ-6A DEB,1 54346U 22151CR  24002.58992955  .00006727  00000-0  13277-2 0  9997,2 54346  98.6321  29.4692 0135562  95.0466 266.6221 14.57058066 59895
CZ-6A DEB,1 54347U 22151CS  24002.57464740  .00000486  00000-0  20207-3 0  9991,2 54347  98.7085  15.9589 0107076 186.8878 173.0838 14.27800788 58879
CZ-6A DEB,1 54348U 22151CT  24002.57032700  .00001129  00000-0  40881-3 0  9994,2 54348  98.6882  17.7596 0106175 167.8337 192.5448 14.32285476 59040
CZ-6A DEB,1 54349U 22151CU  24002.56128758  .00000729  00000-0  30284-3 0  9994,2 54349  98.7078  14.5910 0111835 196.8131 162.9330 14.26074151 58798
CZ-6A DEB,1 54350U 22151CV  24002.59377749  .00000462  00000-0  17857-3 0  9990,2 54350  98.8017  24.9245 0070019  98.7485 262.1637 14.33453905 59116
CZ-6A DEB,1 54351U 22151CW  24002.58137245  .00021391  00000-0  10310-1 0  9994,2 54351  99.0166  13.4695 0195406 304.1722  54.1056 14.09189965 57772
CZ-6A DEB,1 54352U 22151CX  24002.60965673  .00009561  00000-0  20022-2 0  9999,2 54352  99.0745  48.3167 0179213 156.0031 204.9644 14.50349264 59622
CZ-6A DEB,1 54353U 22151CY  24002.58920369  .00006466  00000-0  17538-2 0  9999,2 54353  99.1158  44.1625 0164702 182.2472 177.7993 14.40243647 59263
CZ-6A DEB,1 54354U 22151CZ  24002.50802503  .00006999  00000-0  17051-2 0  9992,2 54354  98.7940  29.6981 0172547 161.0240 199.7486 14.44369621 59395
CZ-6A DEB,1 54356U 22151DB  24002.51733031  .00003378  00000-0  13816-2 0  9997,2 54356  98.9441  26.1862 0077606 208.8222 150.8659 14.26296315 58742
CZ-6A DEB,1 54358U 22151DD  24002.28610886  .00006464  00000-0  12498-2 0  9999,2 54358  98.5362  24.6758 0144552  86.0967 275.6743 14.57214040 59904
CZ-6A DEB,1 54359U 22151DE  24002.55073128  .00010031  00000-0  20623-2 0  9996,2 54359  99.0516  46.7078 0186263 158.8042 202.0999 14.50409538 59570
CZ-6A DEB,1 54360U 22151DF  24002.41626950  .00001696  00000-0  82914-3 0  9999,2 54360  98.6606   5.3998 0092377 239.1215 120.0850 14.17060184 58416
CZ-6A DEB,1 54384U 22151DG  24002.58659761  .00001938  00000-0  94910-3 0  9997,2 54384  98.7841  13.0776 0038291 240.5414 119.1939 14.18660908 58469
